pkey,gender,age,birth_year,education,has_spouse_raw,has_child_raw,num_children,youngest_child_age,emp_status,work_style,contract_type,industry,firm_size,occupation,position,weekly_hours,annual_income,current_job_start_year,intention,ev_quit,ev_started_job
3054,2,35,1989,5,2,2,0,,1,1,1,8,2,12,1,37.0,525,2009,3,0,0
3055,2,28,1996,6,2,2,0,,1,1,1,1,5,10,3,45.0,561,2014,4,0,0
3056,1,30,1994,6,1,1,2,17.0,1,1,1,14,5,11,8,41.0,525,2012,4,0,0
3057,2,28,1996,5,2,2,0,,1,1,1,7,6,4,3,37.0,506,2014,4,0,0
3058,1,61,1963,7,1,1,1,11.0,1,1,1,9,5,6,8,52.0,173,1999,4,0,0
3059,1,58,1966,2,1,1,3,3.0,1,1,1,8,1,3,8,48.0,459,2018,4,0,0
3060,1,55,1969,6,1,1,2,8.0,1,1,1,5,5,5,2,39.0,653,2004,4,0,0
3061,2,52,1972,6,1,1,3,10.0,1,1,1,3,4,9,8,34.0,519,2020,3,0,0
3062,1,36,1988,6,1,2,0,,1,1,4,17,2,9,2,42.0,183,2006,2,0,0
3063,1,42,1982,5,2,2,0,,1,1,1,3,3,1,8,38.0,372,2000,3,0,0
3064,2,56,1968,5,1,1,1,14.0,1,1,4,17,6,10,8,36.0,517,2014,3,0,0
3065,1,55,1969,4,1,1,1,8.0,1,1,1,2,2,3,3,36.0,710,2017,4,0,0
3066,1,43,1981,5,1,1,2,16.0,1,1,1,2,4,3,3,41.0,80,2002,2,0,0
3067,1,56,1968,5,1,2,0,,1,1,2,16,1,7,8,36.0,532,2023,4,0,0
3068,1,36,1988,5,1,1,3,4.0,1,1,3,17,6,3,1,35.0,223,2012,4,0,0
3069,2,39,1985,5,2,2,0,,1,1,1,16,2,12,8,41.0,667,2003,4,0,0
3070,1,56,1968,5,1,1,3,7.0,1,1,2,14,7,2,2,46.0,608,2008,3,0,0
3071,1,38,1986,4,1,1,3,17.0,1,1,2,9,7,2,8,70.0,435,2008,4,0,0
3072,2,53,1971,5,1,1,2,7.0,1,1,1,2,6,10,8,37.0,551,2011,4,0,0
3073,2,41,1983,5,2,2,0,,1,1,1,11,3,4,3,51.0,658,2013,3,0,0
3074,2,34,1990,5,1,1,3,3.0,1,1,1,9,6,9,3,48.0,435,2011,4,0,0
3075,2,31,1993,5,2,2,0,,1,1,1,13,1,9,2,38.0,135,2024,4,1,1
3076,2,47,1977,3,2,2,0,,1,1,3,1,3,3,8,26.0,761,2010,4,0,0
3077,1,42,1982,6,2,2,0,,1,1,1,2,1,7,2,39.0,688,2013,3,0,0
3078,2,37,1987,5,2,2,0,,1,1,2,11,1,7,2,30.0,641,2023,3,0,0
3079,2,52,1972,2,1,1,1,2.0,1,1,2,15,3,2,8,37.0,318,2011,3,0,0
3080,1,23,2001,5,2,2,0,,1,1,5,16,5,10,2,37.0,587,2024,4,1,1
3081,1,26,1998,5,2,2,0,,1,1,1,10,7,11,8,43.0,762,2016,4,0,0
3082,1,61,1963,5,1,1,3,1.0,1,1,1,7,1,12,2,32.0,408,2000,3,0,0
3083,2,49,1975,3,1,1,3,11.0,1,1,1,9,3,2,1,42.0,473,2021,4,0,0
3084,2,44,1980,4,1,1,3,8.0,1,1,2,9,5,3,3,42.0,229,2012,4,0,0
3085,2,23,2001,2,2,2,0,,1,1,1,11,2,10,8,39.0,346,2019,3,0,0
3086,1,46,1978,3,2,2,0,,1,1,2,4,6,4,8,43.0,223,2021,1,0,0
3087,1,40,1984,4,2,2,0,,1,1,1,7,4,8,1,37.0,511,2002,4,0,0
3088,1,46,1978,6,1,1,2,2.0,1,1,1,10,4,5,8,30.0,460,2019,4,0,0
3089,1,24,2000,5,2,2,0,,1,1,3,15,1,3,3,38.0,554,2020,2,0,0
3090,2,45,1979,5,1,1,2,0.0,1,1,3,14,2,8,1,36.0,237,2016,3,0,0
3091,2,46,1978,5,1,1,2,18.0,1,1,1,13,7,3,8,47.0,428,1996,4,0,0
3092,2,34,1990,5,1,1,2,13.0,1,1,2,4,7,2,8,43.0,250,2022,4,0,0
3093,2,25,1999,3,2,2,0,,1,1,1,7,4,7,8,49.0,477,2019,3,0,0
3094,2,61,1963,4,1,1,3,14.0,1,1,2,10,5,3,3,38.0,126,1993,4,0,0
3095,1,51,1973,4,2,2,0,,1,1,1,17,4,3,2,32.0,516,2003,4,0,0
3096,1,47,1977,5,1,1,1,13.0,1,1,1,7,4,10,8,49.0,420,2004,3,0,0
3097,1,53,1971,5,1,1,1,13.0,1,1,1,16,5,7,2,47.0,505,2020,4,0,0
3098,1,49,1975,5,1,1,1,15.0,1,1,1,13,4,7,8,47.0,121,2010,3,0,0
3099,1,28,1996,5,2,2,0,,1,1,2,11,1,2,2,42.0,464,2024,4,1,1
3100,1,41,1983,7,1,1,1,10.0,1,1,1,12,1,2,2,39.0,388,2006,4,0,0
3101,2,58,1966,5,1,1,1,11.0,1,1,1,14,6,5,8,43.0,430,2006,4,0,0
3102,1,34,1990,5,1,1,2,5.0,1,1,1,12,6,5,3,42.0,80,2018,1,0,0
3103,2,61,1963,5,1,1,2,6.0,1,1,1,12,2,6,8,49.0,212,1992,3,0,0
3104,2,25,1999,5,2,2,0,,1,1,2,7,1,2,2,48.0,263,2017,2,0,0
3105,2,36,1988,5,2,2,0,,1,1,1,8,2,11,8,39.0,787,2014,3,0,0
3106,2,37,1987,5,1,2,0,,1,1,2,11,5,5,2,42.0,606,2005,3,0,0
3107,1,47,1977,4,1,1,3,14.0,1,1,3,15,5,10,3,38.0,384,2012,4,0,0
3108,2,30,1994,5,2,2,0,,1,1,1,12,2,5,8,33.0,208,2018,3,0,0
3109,1,32,1992,6,1,2,0,,1,1,3,17,2,6,8,52.0,213,2010,4,0,0
3110,2,49,1975,5,2,2,0,,1,1,1,12,2,2,3,53.0,404,2017,4,0,0
3111,1,34,1990,7,1,1,2,9.0,1,1,1,7,4,9,8,44.0,690,2020,4,0,0
3112,1,58,1966,5,1,1,3,6.0,1,1,1,10,2,1,3,42.0,372,2003,4,0,0
3113,2,57,1967,5,1,1,1,19.0,1,1,1,11,4,9,8,34.0,799,2014,3,0,0
3114,2,35,1989,5,2,2,0,,1,1,1,15,1,11,3,31.0,333,2022,4,0,0
3115,1,45,1979,5,1,1,3,18.0,1,1,1,5,7,5,1,29.0,540,2018,4,0,0
3116,2,36,1988,6,1,1,3,14.0,1,1,3,5,7,11,1,45.0,106,2018,4,0,0
3117,1,36,1988,4,2,2,0,,1,1,1,4,3,9,3,52.0,512,2006,4,0,0
3118,2,49,1975,5,1,1,1,4.0,1,1,4,1,6,1,8,44.0,609,2001,4,0,0
3119,1,34,1990,5,2,2,0,,1,1,1,12,4,3,8,41.0,292,2008,4,0,0
3120,1,28,1996,6,2,2,0,,1,1,2,17,1,8,8,31.0,522,2014,3,0,0
3121,1,33,1991,5,1,1,2,15.0,1,1,1,11,2,9,8,33.0,704,2009,4,0,0
3122,1,60,1964,7,1,1,1,19.0,1,1,1,2,1,2,2,50.0,306,2015,4,0,0
3123,1,33,1991,6,1,2,0,,1,1,1,7,5,9,2,50.0,736,2009,4,0,0
3124,1,37,1987,5,1,1,2,17.0,1,1,4,16,6,10,8,29.0,681,2022,3,0,0
3125,1,48,1976,6,1,1,2,15.0,1,1,4,1,5,2,8,49.0,520,2006,3,0,0
3126,1,27,1997,7,1,1,1,10.0,1,1,1,11,1,11,8,36.0,578,2018,3,0,0
3127,1,33,1991,4,1,1,2,19.0,1,1,2,8,2,7,8,34.0,110,2023,4,0,0
3128,1,29,1995,5,2,2,0,,1,1,2,16,4,8,8,35.0,538,2013,4,0,0
3129,2,59,1965,4,1,1,3,8.0,1,1,1,9,2,1,8,47.0,651,2015,4,0,0
3130,2,60,1964,5,1,2,0,,1,1,1,10,1,8,8,33.0,242,1999,3,0,0
3131,1,53,1971,3,1,1,3,8.0,1,1,2,13,3,6,8,45.0,234,1996,1,0,0
3132,2,32,1992,5,2,2,0,,1,1,2,14,5,5,8,41.0,544,2010,3,0,0
3133,1,47,1977,5,1,2,0,,1,1,1,9,1,10,8,42.0,362,2019,3,0,0
3134,1,49,1975,5,1,1,1,6.0,1,1,1,13,7,3,3,36.0,684,2003,4,0,0
3135,2,57,1967,2,1,1,1,12.0,1,1,1,14,4,1,8,37.0,470,1994,4,0,0
3136,2,29,1995,5,2,2,0,,1,1,4,9,2,6,8,52.0,544,2013,4,0,0
3137,2,52,1972,5,2,2,0,,1,1,1,13,1,9,2,44.0,550,2022,3,0,0
3138,1,30,1994,5,2,2,0,,1,1,1,7,7,2,8,46.0,502,2012,2,0,0
3139,2,45,1979,5,1,2,0,,1,1,1,7,5,12,8,34.0,448,2014,4,0,0
3140,1,58,1966,3,1,1,3,17.0,1,1,3,1,7,9,8,49.0,641,1995,3,0,0
3141,1,25,1999,5,1,1,2,6.0,1,1,2,12,6,12,8,39.0,326,2023,2,0,0
3142,1,28,1996,6,2,2,0,,1,1,1,5,7,6,2,53.0,672,2014,4,0,0
3143,2,55,1969,4,1,1,1,2.0,1,1,1,14,7,2,8,36.0,327,2024,4,1,1
3144,1,23,2001,5,2,2,0,,1,1,2,17,6,3,8,34.0,440,2024,4,1,1
3145,2,50,1974,2,1,1,1,18.0,1,1,1,15,6,7,8,45.0,464,2018,3,0,0
3146,2,43,1981,5,1,1,1,18.0,1,1,1,5,6,8,3,44.0,437,1999,4,0,0
3147,2,36,1988,4,2,2,0,,1,1,4,12,2,9,8,29.0,92,2006,4,0,0
3148,2,57,1967,5,1,2,0,,1,1,1,13,5,10,8,36.0,384,2014,3,0,0
3149,2,56,1968,5,1,1,2,18.0,1,1,1,9,7,10,3,42.0,762,1996,3,0,0
3150,1,36,1988,3,1,1,3,14.0,1,1,1,9,7,8,1,42.0,453,2006,4,0,0
3151,1,23,2001,5,2,2,0,,1,1,2,8,1,1,8,42.0,379,2019,3,0,0
3152,2,28,1996,5,2,2,0,,1,1,2,6,1,7,1,36.0,345,2014,4,0,0
3153,1,27,1997,5,1,1,3,15.0,1,1,1,10,2,10,8,50.0,547,2016,4,0,0
3154,1,62,1962,7,1,1,3,11.0,1,1,2,17,6,11,8,30.0,350,2007,3,0,0
3155,1,46,1978,5,2,2,0,,1,1,4,4,3,11,8,50.0,581,2014,4,0,0
3156,1,50,1974,6,1,2,0,,1,1,3,1,5,1,2,42.0,223,1999,3,0,0
3157,1,32,1992,5,2,2,0,,1,1,1,1,1,6,2,44.0,349,2010,4,0,0
3158,1,57,1967,3,1,1,2,7.0,1,1,1,10,1,8,8,38.0,418,2003,3,0,0
3159,2,51,1973,4,1,2,0,,1,1,4,5,6,3,2,53.0,640,2016,3,0,0
3160,1,53,1971,5,1,1,1,2.0,1,1,1,8,3,5,2,42.0,433,2019,3,0,0
3161,2,41,1983,5,2,2,0,,1,1,1,17,1,2,8,26.0,346,2001,4,0,0
3162,2,50,1974,6,1,2,0,,1,1,1,2,2,3,8,39.0,89,2008,4,0,0
3163,1,44,1980,5,1,2,0,,1,1,3,3,3,1,8,44.0,247,2017,1,0,0
3164,2,38,1986,5,2,2,0,,1,1,1,4,3,12,8,38.0,537,2004,3,0,0
3165,2,46,1978,5,1,1,3,12.0,1,1,1,8,7,11,8,30.0,483,2018,4,0,0
3166,2,35,1989,5,2,2,0,,1,1,2,12,2,5,1,30.0,338,2007,3,0,0
3167,1,61,1963,5,1,2,0,,1,1,1,4,5,1,8,32.0,296,2010,4,0,0
3168,1,51,1973,3,1,2,0,,1,1,1,2,2,5,8,48.0,972,2007,4,0,0
3169,1,52,1972,4,1,1,3,5.0,1,1,1,2,4,6,8,40.0,1003,2014,4,0,0
3170,2,51,1973,5,1,1,1,3.0,1,1,1,14,3,3,8,48.0,576,2019,3,0,0
3171,2,40,1984,4,1,1,1,3.0,1,1,5,1,3,8,3,42.0,735,2023,2,0,0
3172,2,61,1963,5,1,1,3,5.0,1,1,1,11,5,12,3,39.0,743,2011,4,0,0
3173,2,31,1993,2,2,2,0,,1,1,3,10,5,11,8,28.0,730,2022,2,0,0
3174,2,45,1979,4,1,2,0,,1,1,1,2,1,11,3,41.0,334,2007,3,0,0
3175,2,25,1999,6,2,2,0,,1,1,1,10,2,10,8,35.0,320,2022,4,0,0
3176,1,34,1990,7,1,2,0,,1,1,1,5,2,1,8,39.0,720,2019,4,0,0
3177,2,45,1979,5,2,2,0,,1,1,1,9,7,7,2,50.0,237,2011,4,0,0
3178,1,42,1982,5,1,1,2,19.0,1,1,1,3,3,7,8,33.0,291,2000,2,0,0
3179,1,60,1964,5,1,1,1,16.0,1,1,1,12,5,2,8,53.0,208,1993,3,0,0
3180,1,47,1977,2,1,1,2,0.0,1,1,4,14,4,2,8,39.0,420,2005,4,0,0
3181,2,39,1985,5,1,2,0,,1,1,1,1,3,7,8,50.0,98,2011,4,0,0
3182,1,40,1984,3,2,2,0,,1,1,4,10,1,9,8,39.0,131,2009,3,0,0
3183,1,47,1977,5,1,2,0,,1,1,1,12,4,3,8,32.0,328,1998,3,0,0
3184,1,54,1970,7,1,1,2,3.0,1,1,1,1,7,6,1,41.0,213,2010,4,0,0
3185,1,34,1990,5,1,2,0,,1,1,1,13,7,1,1,30.0,747,2008,4,0,0
3186,1,46,1978,7,1,1,1,3.0,1,1,1,10,3,2,2,39.0,528,2021,4,0,0
3187,2,45,1979,5,1,1,2,12.0,1,1,1,6,4,7,8,35.0,484,2003,4,0,0
3188,2,23,2001,5,2,2,0,,1,1,1,9,3,7,3,35.0,593,2019,3,0,0
3189,1,59,1965,5,1,1,2,4.0,1,1,1,12,7,10,2,49.0,422,2008,4,0,0
3190,1,45,1979,5,1,1,1,9.0,1,1,2,11,4,11,8,49.0,668,2007,4,0,0
3191,1,32,1992,5,2,2,0,,1,1,1,14,7,3,8,30.0,483,2017,3,0,0
3192,1,48,1976,4,1,2,0,,1,1,5,1,6,5,8,44.0,303,2011,4,0,0
3193,2,50,1974,5,1,1,3,15.0,1,1,1,14,3,11,8,34.0,153,2011,4,0,0
3194,2,59,1965,4,1,1,3,3.0,1,1,1,1,4,1,8,40.0,523,2002,3,0,0
3195,2,24,2000,5,1,1,2,4.0,1,1,1,12,4,10,3,53.0,176,2018,4,0,0
3196,1,39,1985,3,1,2,0,,1,1,1,6,2,12,1,48.0,518,2009,4,0,0
3197,2,30,1994,5,2,2,0,,1,1,3,2,6,2,8,35.0,500,2012,4,0,0
3198,1,45,1979,4,2,2,0,,1,1,3,12,4,2,3,40.0,224,2004,4,0,0
3199,1,43,1981,4,1,1,2,9.0,1,1,1,10,2,9,2,42.0,472,2022,3,0,0
3200,2,41,1983,5,1,1,2,19.0,1,1,1,12,4,6,8,43.0,478,2001,4,0,0
3201,2,62,1962,4,1,1,1,15.0,1,1,3,7,6,12,8,37.0,623,1995,4,0,0
3202,2,44,1980,7,1,1,2,3.0,1,1,1,5,3,7,3,34.0,433,2011,4,0,0
3203,2,39,1985,5,2,2,0,,1,1,1,11,5,8,8,40.0,327,2003,4,0,0
3204,2,25,1999,5,2,2,0,,1,1,1,4,7,3,3,42.0,421,2017,4,0,0
3205,2,34,1990,2,2,2,0,,1,1,1,14,3,4,8,38.0,320,2019,4,0,0
3206,1,58,1966,6,1,2,0,,1,1,1,12,7,3,8,37.0,239,1996,4,0,0
3207,1,41,1983,5,2,2,0,,1,1,1,17,3,2,8,43.0,648,2013,4,0,0
3208,1,59,1965,5,1,1,2,1.0,1,1,4,1,4,2,8,29.0,636,2011,4,0,0
3209,1,44,1980,4,2,2,0,,1,1,1,10,6,11,1,26.0,549,2004,4,0,0
3210,1,44,1980,5,1,1,1,1.0,1,1,4,10,1,1,2,37.0,371,2008,3,0,0
3211,1,40,1984,6,1,2,0,,1,1,2,15,5,7,8,47.0,95,2022,1,0,0
3212,2,45,1979,5,1,1,1,12.0,1,1,1,8,4,7,1,47.0,696,1997,3,0,0
3213,2,25,1999,3,1,2,0,,1,1,1,16,5,1,3,35.0,80,2017,3,0,0
3214,2,25,1999,3,2,2,0,,1,1,1,5,7,11,2,38.0,573,2017,3,0,0
3215,1,42,1982,2,1,1,1,3.0,1,1,3,15,4,7,8,53.0,846,2002,4,0,0
3216,2,46,1978,5,1,1,3,18.0,1,1,1,9,7,2,1,53.0,614,1996,4,0,0
3217,1,45,1979,7,1,1,3,14.0,1,1,4,17,4,2,8,39.0,560,2007,1,0,0
3218,1,40,1984,7,1,1,3,11.0,1,1,1,4,2,9,8,35.0,425,2007,4,0,0
3219,1,34,1990,5,2,2,0,,1,1,2,5,5,8,3,37.0,405,2008,2,0,0
3220,1,51,1973,4,1,2,0,,1,1,1,10,2,5,3,36.0,1073,2007,3,0,0
3221,1,47,1977,7,1,1,1,2.0,1,1,1,10,7,5,1,42.0,332,2013,3,0,0
3222,2,24,2000,5,2,2,0,,1,1,2,3,2,1,8,34.0,235,2024,4,1,1
3223,2,41,1983,5,1,2,0,,1,1,2,12,4,1,8,26.0,385,2012,2,0,0
3224,2,51,1973,5,1,1,2,6.0,1,1,1,7,6,7,8,44.0,947,2016,3,0,0
3225,1,54,1970,2,1,1,2,11.0,1,1,1,3,1,5,1,38.0,317,2012,3,0,0
3226,2,34,1990,6,1,1,2,11.0,1,1,1,9,4,4,3,54.0,493,2008,4,0,0
3227,2,59,1965,7,1,1,2,5.0,1,1,2,12,4,5,1,34.0,480,2006,4,0,0
3228,1,49,1975,5,2,2,0,,1,1,1,1,3,8,8,35.0,700,2016,4,0,0
3229,2,40,1984,5,1,1,2,10.0,1,1,1,16,5,4,1,37.0,448,2024,4,1,1
3230,1,48,1976,5,2,2,0,,1,1,2,11,3,5,8,21.0,576,2008,3,0,0
3231,1,57,1967,3,1,1,3,5.0,1,1,1,5,3,4,8,42.0,486,2020,4,0,0
3232,1,32,1992,5,2,2,0,,1,1,1,13,2,8,8,36.0,332,2013,3,0,0
3233,1,29,1995,5,1,1,1,18.0,1,1,2,15,5,1,8,45.0,520,2013,4,0,0
3234,1,40,1984,6,2,2,0,,1,1,2,17,7,12,8,45.0,345,2021,4,0,0
3235,1,26,1998,3,2,2,0,,1,1,2,14,2,7,8,38.0,954,2016,4,0,0
3236,1,56,1968,5,1,2,0,,1,1,1,4,3,3,8,42.0,405,2007,3,0,0
3237,2,61,1963,5,1,1,3,14.0,1,1,1,3,2,10,8,42.0,385,2023,4,0,0
3238,1,47,1977,5,1,2,0,,1,1,2,4,2,12,8,15.0,140,2002,4,0,0
3239,1,62,1962,5,1,2,0,,1,1,1,15,7,1,8,57.0,415,2000,2,0,0
3240,1,25,1999,7,1,1,3,4.0,1,1,1,6,5,3,2,23.0,419,2022,2,0,0
3241,2,48,1976,4,2,2,0,,1,1,1,6,7,2,3,33.0,508,2015,3,0,0
3242,2,40,1984,5,1,1,3,19.0,1,1,1,16,5,1,8,29.0,591,2002,4,0,0
3243,2,34,1990,2,1,1,1,1.0,1,1,5,4,5,9,3,43.0,709,2015,4,0,0
3244,1,35,1989,4,1,2,0,,1,1,1,7,6,3,1,46.0,675,2017,4,0,0
3245,1,44,1980,5,1,2,0,,1,1,1,6,5,5,3,53.0,426,2021,4,0,0
3246,2,48,1976,5,1,1,1,11.0,1,1,4,6,6,10,3,30.0,235,2023,4,0,0
3247,1,29,1995,5,1,2,0,,1,1,4,11,3,8,8,38.0,222,2023,4,0,0
3248,2,47,1977,5,1,2,0,,1,1,1,13,1,9,3,31.0,583,1995,4,0,0
3249,2,60,1964,5,1,1,2,19.0,1,1,4,5,4,2,8,51.0,496,2005,3,0,0
3250,1,23,2001,6,2,2,0,,1,1,1,1,1,12,3,42.0,495,2019,3,0,0
3251,2,58,1966,4,1,1,3,12.0,1,1,2,11,1,1,1,45.0,296,2000,4,0,0
3252,2,47,1977,5,1,2,0,,1,1,1,10,1,9,8,36.0,771,2009,4,0,0
3253,1,36,1988,5,1,2,0,,1,1,1,12,1,8,1,48.0,182,2022,2,0,0
3254,1,52,1972,5,1,1,3,16.0,1,1,1,8,5,5,8,51.0,370,2009,4,0,0
3255,1,47,1977,6,1,1,1,6.0,1,1,2,14,5,11,8,39.0,248,1995,4,0,0
3256,2,53,1971,4,1,2,0,,1,1,1,11,7,11,2,35.0,411,1996,3,0,0
3257,1,26,1998,5,2,2,0,,1,1,1,13,3,1,3,30.0,766,2016,3,0,0
3258,1,25,1999,6,1,1,2,6.0,1,1,2,13,3,12,8,40.0,355,2017,4,0,0
3259,2,48,1976,5,1,1,1,6.0,1,1,1,9,4,3,8,41.0,454,2006,4,0,0
3260,1,35,1989,5,2,2,0,,1,1,4,6,6,10,8,46.0,627,2023,1,0,0
3261,1,32,1992,7,1,1,2,8.0,1,1,1,10,7,10,3,40.0,300,2010,4,0,0
3262,2,39,1985,3,2,2,0,,1,1,1,11,6,7,2,45.0,472,2018,4,0,0
3263,1,52,1972,5,1,2,0,,1,1,1,10,4,11,2,52.0,468,2005,3,0,0
3264,1,30,1994,6,1,2,0,,1,1,1,9,7,10,3,26.0,192,2018,3,0,0
3265,1,61,1963,4,1,2,0,,1,1,1,6,2,7,8,29.0,287,2007,3,0,0
3266,1,39,1985,5,1,1,1,16.0,1,1,1,3,4,3,8,39.0,458,2003,4,0,0
3267,1,29,1995,5,2,2,0,,1,1,2,8,2,6,2,30.0,587,2013,2,0,0
3268,2,25,1999,6,2,2,0,,1,1,1,15,2,11,8,39.0,822,2017,4,0,0
3269,2,57,1967,6,1,1,2,12.0,1,1,1,13,3,3,2,55.0,841,2014,4,0,0
3270,1,27,1997,6,2,2,0,,1,1,2,13,6,12,8,51.0,596,2024,2,1,1
3271,2,39,1985,3,2,2,0,,1,1,1,13,3,3,8,45.0,411,2016,2,0,0
3272,2,49,1975,5,1,2,0,,1,1,2,16,6,8,8,29.0,483,2017,2,0,0
3273,2,43,1981,6,1,2,0,,1,1,4,4,5,8,8,43.0,421,2023,3,0,0
3274,2,33,1991,5,1,1,1,12.0,1,1,1,13,5,3,1,34.0,462,2018,3,0,0
3275,2,27,1997,5,1,2,0,,1,1,2,2,2,6,3,42.0,560,2015,4,0,0
3276,2,51,1973,2,1,2,0,,1,1,4,5,7,2,1,40.0,637,2023,4,0,0
3277,1,42,1982,6,2,2,0,,1,1,1,1,2,5,8,38.0,218,2015,4,0,0
3278,1,24,2000,2,2,2,0,,1,1,5,8,3,12,8,54.0,630,2018,4,0,0
3279,1,30,1994,5,1,2,0,,1,1,1,3,6,1,3,36.0,82,2012,3,0,0
3280,1,45,1979,6,1,2,0,,1,1,1,7,5,11,3,32.0,287,2006,4,0,0
3281,2,29,1995,6,2,2,0,,1,1,1,3,3,9,8,37.0,595,2013,4,0,0
3282,1,38,1986,7,1,1,2,5.0,1,1,1,1,2,9,1,35.0,545,2004,4,0,0
3283,1,27,1997,5,1,1,2,12.0,1,1,5,9,4,4,8,43.0,398,2022,1,0,0
3284,1,54,1970,4,1,1,2,15.0,1,1,1,7,4,12,2,45.0,737,2013,4,0,0
3285,1,48,1976,5,1,1,1,1.0,1,1,5,8,1,4,8,35.0,464,2022,3,0,0
3286,2,54,1970,3,1,1,3,19.0,1,1,2,6,2,7,8,50.0,86,2004,1,0,0
3287,2,25,1999,6,1,2,0,,1,1,4,7,2,1,1,32.0,569,2017,4,0,0
3288,1,38,1986,5,1,1,3,6.0,1,1,4,1,2,11,2,35.0,102,2008,2,0,0
3289,1,33,1991,5,2,2,0,,1,1,1,9,3,9,8,50.0,266,2009,3,0,0
3290,1,47,1977,3,1,1,1,2.0,1,1,5,15,1,2,2,31.0,544,2019,3,0,0
3291,1,55,1969,5,1,2,0,,1,1,2,3,5,8,2,43.0,379,2006,4,0,0
3292,2,32,1992,6,2,2,0,,1,1,1,3,5,3,1,31.0,576,2010,4,0,0
3293,2,53,1971,5,1,2,0,,1,1,2,14,2,6,8,52.0,206,2002,4,0,0
3294,1,46,1978,3,1,1,1,0.0,1,1,1,9,7,7,1,40.0,497,1996,4,0,0
3295,1,55,1969,4,1,1,1,7.0,1,1,1,5,5,12,8,42.0,109,2004,4,0,0
3296,2,26,1998,5,2,2,0,,1,1,1,14,3,4,8,36.0,634,2024,4,1,1
3297,2,62,1962,3,1,1,1,7.0,1,1,1,6,2,1,2,39.0,397,1997,3,0,0
3298,1,40,1984,6,1,1,2,12.0,1,1,1,11,4,6,8,38.0,706,2007,3,0,0
3299,1,34,1990,5,2,2,0,,1,1,1,10,7,12,3,52.0,252,2008,4,0,0
3300,1,30,1994,3,2,2,0,,1,1,2,3,1,10,1,45.0,751,2012,4,0,0
3301,2,62,1962,5,1,1,1,17.0,1,1,2,13,1,1,1,40.0,249,2004,4,0,0
3302,1,58,1966,5,1,1,2,15.0,1,1,4,11,3,1,2,47.0,99,1998,4,0,0
3303,1,28,1996,4,1,2,0,,1,1,4,4,7,10,3,28.0,468,2014,4,0,0
3304,2,40,1984,5,1,1,1,14.0,1,1,4,13,2,9,8,41.0,659,2007,4,0,0
3305,2,52,1972,2,1,1,1,15.0,1,1,2,11,6,7,8,43.0,630,1992,4,0,0
3306,1,46,1978,5,1,1,3,9.0,1,1,1,15,5,2,2,40.0,728,2016,4,0,0
3307,1,30,1994,6,2,2,0,,1,1,4,14,2,4,8,38.0,553,2012,2,0,0
3308,1,37,1987,6,1,2,0,,1,1,1,6,7,11,8,33.0,278,2005,4,0,0
3309,2,37,1987,5,2,2,0,,1,1,1,16,2,2,8,40.0,587,2024,3,1,1
3310,1,34,1990,5,1,1,2,12.0,1,1,1,1,4,3,2,25.0,428,2017,4,0,0
3311,2,61,1963,4,1,2,0,,1,1,1,6,5,6,3,46.0,310,2020,4,0,0
3312,2,31,1993,5,2,2,0,,1,1,2,11,5,9,8,46.0,531,2013,4,0,0
3313,1,51,1973,4,1,1,1,10.0,1,1,1,10,6,10,8,47.0,378,1992,3,0,0
3314,2,59,1965,5,1,1,2,1.0,1,1,2,4,5,8,8,52.0,698,2024,1,1,1
3315,1,54,1970,4,1,1,3,11.0,1,1,1,4,5,6,8,32.0,320,2020,3,0,0
3316,1,54,1970,6,1,1,2,16.0,1,1,1,14,2,5,2,38.0,346,2008,4,0,0
3317,2,29,1995,6,2,2,0,,1,1,1,15,3,1,3,31.0,305,2013,3,0,0
3318,1,28,1996,5,2,2,0,,1,1,1,12,3,4,8,44.0,801,2014,3,0,0
3319,1,54,1970,5,1,1,2,10.0,1,1,2,10,3,3,2,48.0,248,2003,3,0,0
3320,1,52,1972,3,1,1,1,11.0,1,1,1,14,1,1,8,32.0,831,2023,1,0,0
3321,1,52,1972,5,1,1,3,6.0,1,1,1,5,1,9,3,40.0,231,2009,3,0,0
3322,1,39,1985,4,1,1,2,8.0,1,1,1,17,4,5,3,48.0,573,2008,4,0,0
3323,2,43,1981,3,1,2,0,,1,1,2,3,6,7,8,44.0,583,2024,4,1,1
3324,2,23,2001,5,2,2,0,,1,1,5,10,7,3,8,22.0,799,2022,2,0,0
3325,2,34,1990,5,1,2,0,,1,1,2,6,7,8,2,33.0,620,2015,2,0,0
3326,2,44,1980,5,1,1,2,7.0,1,1,1,16,4,2,3,40.0,556,2004,3,0,0
3327,1,28,1996,5,2,2,0,,1,1,4,5,7,9,8,44.0,383,2014,4,0,0
3328,2,28,1996,3,2,2,0,,1,1,1,11,4,9,3,47.0,879,2023,2,0,0
3329,1,24,2000,3,2,2,0,,1,1,1,3,4,4,3,29.0,310,2024,2,1,1
3330,1,31,1993,5,2,2,0,,1,1,1,4,2,3,8,54.0,80,2016,4,0,0
3331,2,62,1962,5,1,1,3,13.0,1,1,1,8,5,10,3,41.0,93,2000,4,0,0
3332,1,50,1974,2,2,2,0,,1,1,1,14,3,3,8,38.0,153,2016,3,0,0
3333,1,60,1964,5,1,2,0,,1,1,1,5,4,3,8,53.0,486,2001,4,0,0
3334,1,33,1991,5,2,2,0,,1,1,1,12,7,5,2,42.0,983,2009,3,0,0
